name,datetime,temp,feelslike,dew,humidity,precip,precipprob,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,conditions,icon,stations
Boston,2025-02-19T22:00:00,25,14.9,6.1,44.08,0,0,,0,2.72,14.3,10.1,289,1019.6,25.6,9.9,797,2.9,0,,Partially cloudy,partly-cloudy-night,"KOWD,72509854704,KBED,0518W,KBOS,72509014739,72505914702"
Boston,2025-02-19T23:00:00,24.1,12.6,6.1,45.78,0,0,,0,2.72,14.5,12.5,299,1019,25.6,9.9,776,2.8,0,,Partially cloudy,partly-cloudy-night,"KOWD,72509854704,KBED,0518W,KBOS,72509014739,72505914702"
Boston,2025-02-20T00:00:00,22.8,13.7,6.1,48.31,0,0,,0,2.72,15,7.8,281,1018.4,0,9.9,673,2.4,0,,Clear,clear-night,"KOWD,72509854704,KBED,0518W,KBOS,72509014739,72505914702"
Boston,2025-02-20T01:00:00,21.7,11.6,5,48.04,0,0,,0,2.72,15.2,8.9,300,1018.6,25.6,9.9,515,1.9,0,,Partially cloudy,partly-cloudy-night,"KOWD,72509854704,KBED,0518W,KBOS,72509014739,72505914702"
Boston,2025-02-20T02:00:00,20.7,10.5,5,49.96,0,0,,0,2.72,15,8.9,281,1018.4,48.3,9.9,484,1.7,0,,Partially cloudy,partly-cloudy-night,"KOWD,72509854704,KBED,0518W,KBOS,72509014739,72505914702"
Boston,2025-02-20T03:00:00,19.8,8.7,5,51.87,0,0,,0,2.72,15,9.9,311,1017.3,48.3,9.9,559,2,0,,Partially cloudy,partly-cloudy-night,"KOWD,72509854704,KBED,0518W,KBOS,72509014739,72505914702"
Boston,2025-02-20T04:00:00,18.8,8.1,3.8,51.39,0,0,,0,2.72,14.5,8.9,308,1017,48.3,9.9,612,2.2,0,,Partially cloudy,partly-cloudy-night,"KOWD,72509854704,KBED,0518W,KBOS,72509014739,72505914702"
Boston,2025-02-20T05:00:00,17.7,7.6,3.8,54,0,0,,0,2.72,13.9,7.8,301,1017.4,25.6,9.9,643,2.3,0,,Partially cloudy,partly-cloudy-night,"KOWD,72509854704,KBED,0518W,KBOS,72509014739,72505914702"
Boston,2025-02-20T06:00:00,16.8,4.9,3.8,56.05,0,0,,0,2.72,13.4,10,320,1016.3,25.6,9.9,660,2.4,0,,Partially cloudy,partly-cloudy-night,"KOWD,72509854704,KBED,0518W,KBOS,72509014739,72505914702"
Boston,2025-02-20T07:00:00,16.8,6.5,3.8,56.1,0,0,,0,2.72,13.6,7.8,321,1015.6,48.3,9.9,749,2.7,7,,Partially cloudy,partly-cloudy-day,"KOWD,72509854704,KBED,0518W,KBOS,72509014739,72505914702"
Boston,2025-02-20T08:00:00,17.8,6.1,4.9,56.54,0,0,,0,2.72,13.2,10,311,1015.3,87.1,9.9,506,1.8,5,,Partially cloudy,partly-cloudy-day,"KOWD,72509854704,KBED,0518W,KBOS,72509014739,72505914702"
Boston,2025-02-20T09:00:00,19.1,7.7,6.1,56.36,0,0,,0,2.72,12.8,10.1,311,1015.2,100,9.9,615,2.2,6,,Overcast,cloudy,"KOWD,72509854704,KBED,0518W,KBOS,72509014739,72505914702"
Boston,2025-02-20T10:00:00,20,11.2,8,58.94,0,0,,0,2.72,13.4,6.9,320,1013.8,100,9.9,777,2.8,8,,Overcast,cloudy,"KOWD,72509854704,KBED,0518W,KBOS,72509014739,72505914702"
Boston,2025-02-20T11:00:00,24.2,24.2,11,56.65,0,0,,0,2.72,14.3,0.2,359,1012.7,100,9.9,673,2.4,7,,Overcast,cloudy,"KOWD,72509854704,KBED,0518W,KBOS,72509014739,72505914702"
Boston,2025-02-20T12:00:00,27,21.4,15.1,60.4,0,0,,0,2.72,15,4.8,359,1011.8,100,9.9,796,2.9,8,,Overcast,cloudy,"KOWD,72509854704,KBED,0518W,KBOS,72509014739,72505914702"
Boston,2025-02-20T13:00:00,28.1,20.1,17.8,64.92,0,0,,0,2.72,15.9,8,350,1011.1,100,9.9,634,2.3,6,,Overcast,cloudy,"KOWD,72509854704,KBED,0518W,KBOS,72509014739,72505914702"
Boston,2025-02-20T14:00:00,29,20.6,19,65.66,0,0,,0,2.72,17,9.1,360,1010,100,9.9,585,2.1,6,,Overcast,cloudy,"KOWD,72509854704,KBED,0518W,KBOS,72509014739,72505914702"
Boston,2025-02-20T15:00:00,30,22.4,19,63.39,0,0,,0,2.72,16.3,8,350,1009.4,99.8,9.9,761,2.7,8,,Overcast,cloudy,"KOWD,72509854704,KBED,0518W,KBOS,72509014739,72505914702"
Boston,2025-02-20T16:00:00,29.1,22.1,19,65.76,0,0,,0,2.72,14.8,6.8,58,1009.1,100,9.9,649,2.3,6,,Overcast,cloudy,"KOWD,72509854704,KBED,0518W,KBOS,72509014739"
Boston,2025-02-20T17:00:00,29,23.9,19,65.77,0,0,,0,2.68,12.1,4.7,27,1008.7,99.8,9.9,511,1.8,5,,Overcast,cloudy,"KOWD,72509854704,KBED,0518W,KBOS,72509014739,72505914702"
Boston,2025-02-20T18:00:00,29,20,17,60.4,0,0,,0,2.68,9.2,10.1,290,1008.5,100,9.9,697,2.5,0,,Overcast,cloudy,"KOWD,72509854704,KBED,0518W,KBOS,72509014739,72505914702"
Boston,2025-02-20T19:00:00,29,22.9,17,60.57,0,0,,0,2.6,9.6,5.7,310,1008.1,99.1,9.9,703,2.5,0,,Overcast,cloudy,"KOWD,72509854704,KBED,0518W,KBOS,72509014739,72505914702"
Boston,2025-02-20T20:00:00,28.9,21.2,16.1,58.19,0,0,,0,2.6,13.6,7.8,281,1008,100,9.9,701,2.5,0,,Overcast,cloudy,"KOWD,72509854704,KBED,0518W,KBOS,72509014739,72505914702"
Boston,2025-02-20T21:00:00,28.9,19.3,16,58.01,0,0,,0,2.6,19.7,11.2,290,1008,99,9.9,643,2.3,0,,Overcast,cloudy,"KOWD,72509854704,KBED,0518W,KBOS,72509014739,72505914702"
Boston,2025-02-20T22:00:00,28.1,17.6,12.8,52.23,0,0,,0,2.6,24.2,12.6,300,1008,99,9.9,0,0,0,,Overcast,cloudy,"AV085,72509854704,KBED,KBOS,72509014739,72505914702"
Boston,2025-02-20T23:00:00,27,15.2,11,50.55,0,0,,0,2.6,21.9,14.9,300,1008.1,98.8,9.9,0,0,0,,Overcast,cloudy,"AV085,72509854704,KBED,KBOS,72509014739,72505914702"
Boston,2025-02-21T00:00:00,26.1,12,11,52.43,0,0,,0,2.6,26.4,20.5,320,1008.5,97.4,9.9,0,0,0,,Overcast,cloudy,"AV085,72509854704,KBED,KBOS,72509014739,72505914702"
Boston,2025-02-21T01:00:00,25.1,11,11.9,56.91,0,0,,0,2.6,31.4,19.5,310,1008.7,99,9.9,724,2.6,0,,Overcast,cloudy,"72509854704,KBED,0518W,KBOS,72509014739,72505914702"
Boston,2025-02-21T02:00:00,24.1,11.1,11.9,59.13,0,0,,0,2.64,30,16,301,1009.3,97.7,9.9,512,1.8,0,,Overcast,cloudy,"72509854704,KBED,0518W,KBOS,72509014739,72505914702"
Boston,2025-02-21T03:00:00,23,8,11,59.66,0,0,,0,2.64,32.1,20.5,310,1009.6,98.1,9.9,602,2.2,0,,Overcast,cloudy,"KOWD,72509854704,KBED,0518W,KBOS,72509014739,72505914702"
Boston,2025-02-21T04:00:00,24.1,10.7,11,56.77,0,0,,0,2.64,28.8,17.1,300,1010.5,100,9.9,483,1.7,0,,Overcast,cloudy,"KOWD,72509854704,KBED,0518W,KBOS,72509014739,72505914702"
Boston,2025-02-21T05:00:00,24.1,10.6,11,56.73,0,0,,0,2.6,28.7,17.2,300,1011.4,100,9.9,0,0,0,,Overcast,cloudy,"KOWD,AV085,72509854704,KBED,KBOS,72509014739,72505914702"
Boston,2025-02-21T06:00:00,21.8,8.2,9,57.23,0,0,,0,2.64,27.5,15.9,300,1012.2,87.8,9.9,0,0,0,,Partially cloudy,partly-cloudy-night,"KOWD,AV085,72509854704,KBED,KBOS,72509014739,72505914702"
Boston,2025-02-21T07:00:00,21.8,8.2,10.1,60,0,0,,0,2.64,21.9,16,300,1013.1,88.8,9.9,29,0.1,0,,Partially cloudy,partly-cloudy-day,"KOWD,AV085,72509854704,KBED,KBOS,72509014739,72505914702"
Boston,2025-02-21T08:00:00,23,8.8,9,54.56,0,0,,0,2.64,20.8,18.1,300,1014.3,89,9.9,492,1.8,5,,Partially cloudy,partly-cloudy-day,"KOWD,72509854704,KBED,0518W,KBOS,72509014739,72505914702"
Boston,2025-02-21T09:00:00,25,11.4,10.1,52.51,0,0,,0,2.64,32.1,18.2,310,1014.4,89,9.9,565,2,6,,Partially cloudy,partly-cloudy-day,"KOWD,72509854704,KBED,0518W,KBOS,72509014739,72505914702"
Boston,2025-02-21T10:00:00,26.1,13.6,10.1,50.33,0,0,,0,2.56,24.2,16.1,300,1014.8,88.8,9.9,592,2.1,6,,Partially cloudy,partly-cloudy-day,"KOWD,72509854704,KBED,0518W,KBOS,72509014739,72505914702"
Boston,2025-02-21T11:00:00,28.2,16.2,10.1,46.12,0,0,,0,2.48,27.9,16.2,310,1015.1,26.4,9.9,525,1.9,5,,Partially cloudy,partly-cloudy-day,"KOWD,72509854704,KBED,0518W,KBOS,72509014739,72505914702"
Boston,2025-02-21T12:00:00,30.8,18.6,11,43.08,0,0,,0,2.44,27.8,19.5,290,1014.9,25.6,9.9,513,1.8,5,,Partially cloudy,partly-cloudy-day,"KOWD,72509854704,KBED,0518W,KBOS,72509014739,72505914702"
Boston,2025-02-21T13:00:00,32,21.2,11,41.14,0,0,,0,2.44,28.4,16.1,310,1014.9,25.6,9.9,483,1.7,5,,Partially cloudy,partly-cloudy-day,"KOWD,72509854704,KBED,0518W,KBOS,72509014739,72505914702"
Boston,2025-02-21T14:00:00,33.2,21.7,11,39.23,0,0,,0,2.4,26.8,19.6,291,1015,25.6,9.9,491,1.8,5,,Partially cloudy,partly-cloudy-day,"KOWD,72509854704,KBED,0518W,KBOS,72509014739,72505914702"
Boston,2025-02-21T15:00:00,33.2,22.3,11,39.17,0,0,,0,2.4,30.2,17.2,291,1015.6,0,9.9,156,0.6,2,,Clear,clear-day,"KOWD,AV085,72509854704,KBED,KBOS,72509014739,72505914702"
Boston,2025-02-21T16:00:00,32,20.8,9,37.54,0,0,,0,2.4,33.2,17.2,301,1016.6,0,9.9,571,2.1,6,,Clear,clear-day,"KOWD,72509854704,KBED,0518W,KBOS,72509014739,72505914702"
Boston,2025-02-21T17:00:00,30.8,21,8,37.71,0,0,,0,2.36,28.1,12.8,300,1017.6,0,9.9,554,2,6,,Clear,clear-day,"KOWD,72509854704,KBED,0518W,KBOS,72509014739,72505914702"
Boston,2025-02-21T18:00:00,29.9,18.1,7,37.44,0,0,,0,2.36,28.7,17.2,300,1018.5,0,9.9,494,1.8,0,,Clear,clear-night,"KOWD,72509854704,KBED,0518W,KBOS,72509014739,72505914702"
Boston,2025-02-21T19:00:00,29,16.6,7,38.87,0,0,,0,0,25.3,18.2,300,1019.8,0,9.9,525,1.9,0,,Clear,clear-night,"KOWD,72509854704,KBED,0518W,KBOS,72509014739,72505914702"
Boston,2025-02-21T20:00:00,27,13.6,8.1,44.23,0,0,,0,0,31.2,19.4,310,1020.5,0,9.9,527,1.9,0,,Clear,clear-night,"KOWD,72509854704,KBED,0518W,KBOS,72509014739,72505914702"
Boston,2025-02-21T21:00:00,26.1,13.2,10.1,50.2,0,0,,0,0,29,17.1,310,1021.7,0,9.9,517,1.9,0,,Clear,clear-night,"KOWD,72509854704,KBED,0518W,KBOS,72509014739,72505914702"
Boston,2025-02-21T22:00:00,25,10.4,10.1,52.53,0,0,,0,0,32.1,21.6,301,1022.3,0,9.9,641,2.3,0,,Clear,clear-night,"KOWD,KBED,0518W,KBOS,72509014739,72505914702"
Boston,2025-02-21T23:00:00,25,13.7,10.1,52.47,0,0,,0,0,29.5,12.7,300,1022.5,0,9.9,0,0,0,,Clear,clear-night,"KOWD,AV085,72509854704,KBED,KBOS,72509014739,72505914702"
Boston,2025-02-22T00:00:00,24.1,13.3,9,51.81,0,0,,0,0,21.9,11.3,290,1023,0,9.9,543,2,0,,Clear,clear-night,"KOWD,72509854704,KBED,0518W,KBOS,72509014739,72505914702"
Boston,2025-02-22T01:00:00,22.9,10.5,9,54.55,0,0,,0,0,25.3,13.7,290,1023.4,0,9.9,656,2.4,0,,Clear,clear-night,"KOWD,72509854704,KBED,0518W,KBOS,72509014739,72505914702"
Boston,2025-02-22T02:00:00,21.8,7.2,8.1,54.98,0,0,,0,0,25.3,18.1,290,1023.4,0,9.9,606,2.2,0,,Clear,clear-night,"KOWD,72509854704,KBED,0518W,KBOS,72509014739,72505914702"
Boston,2025-02-22T03:00:00,20.9,7.4,8,57.04,0,0,,0,0,27.7,14.8,300,1023.6,0,9.9,628,2.3,0,,Clear,clear-night,"KOWD,72509854704,KBED,0518W,KBOS,72509014739,72505914702"
Boston,2025-02-22T04:00:00,20,8.7,8,59.22,0,0,,0,0,21.9,10.2,270,1024.2,0,9.9,624,2.2,0,,Clear,clear-night,"KOWD,72509854704,KBED,0518W,KBOS,72509014739,72505914702"
Boston,2025-02-22T05:00:00,19.1,4.2,7,58.69,0,0,,0,0,24.2,16.9,280,1024.4,0,9.9,714,2.6,0,,Clear,clear-night,"KOWD,72509854704,KBED,0518W,KBOS,72509014739,72505914702"
Boston,2025-02-22T06:00:00,18,3.3,6.1,59.13,0,0,,0,0,27.7,15.8,280,1024.9,25.6,9.9,657,2.4,0,,Partially cloudy,partly-cloudy-night,"KOWD,72509854704,KBED,0518W,KBOS,72509014739,72505914702"
Boston,2025-02-22T07:00:00,18,5.6,4.9,56.03,0,0,,0,0,24.2,11.3,290,1025.2,48.3,9.9,612,2.2,6,,Partially cloudy,partly-cloudy-day,"KOWD,72509854704,KBED,0518W,KBOS,72509014739,72505914702"
Boston,2025-02-22T08:00:00,20,7.3,6.1,54.26,0,0,,0,0,31.8,12.8,309,1025.9,85.5,9.9,485,1.7,5,,Partially cloudy,partly-cloudy-day,"KOWD,72509854704,KBED,0518W,KBOS,72509014739,72505914702"
Boston,2025-02-22T09:00:00,20,5.9,6.1,54.14,0,0,,0,0,26.4,16,290,1025.9,85.5,9.9,643,2.3,6,,Partially cloudy,partly-cloudy-day,"KOWD,72509854704,KBED,0518W,KBOS,72509014739,72505914702"
Boston,2025-02-22T10:00:00,23,11.8,7,49.79,0,0,,0,0,28.9,11.4,310,1025.2,85.5,9.9,677,2.4,7,,Partially cloudy,partly-cloudy-day,"KOWD,72509854704,KBED,0518W,KBOS,72509014739,72505914702"
Boston,2025-02-22T11:00:00,27,15.2,7,42.26,0,0,,0,0,21.9,14.9,300,1024.9,85.5,9.9,708,2.5,7,,Partially cloudy,partly-cloudy-day,"KOWD,72509854704,KBED,0518W,KBOS,72509014739,72505914702"
Boston,2025-02-22T12:00:00,29.9,19.4,7,37.47,0,0,,0,0,21.9,13.8,290,1024,85.5,9.9,597,2.1,6,,Partially cloudy,partly-cloudy-day,"KOWD,72509854704,KBED,0518W,KBOS,72509014739,72505914702"
Boston,2025-02-22T13:00:00,32,24.2,7.1,34.47,0,0,,0,0,14.3,9.1,279,1023.1,48.3,9.9,622,2.2,6,,Partially cloudy,partly-cloudy-day,"KOWD,72509854704,KBED,0518W,KBOS,72509014739,72505914702"
Boston,2025-02-22T14:00:00,33.2,27.7,8.9,35.72,0,0,,0,0,14.1,6,231,1022.4,0,9.9,668,2.4,7,,Clear,clear-day,"KOWD,72509854704,KBED,0518W,KBOS,72509014739,72505914702"
Boston,2025-02-22T15:00:00,34.1,25.7,10.1,36.28,0,0,,0,0,13.9,11.3,240,1021.8,0,9.9,580,2.1,6,,Clear,clear-day,"KOWD,72509854704,KBED,0518W,KBOS,72509014739,72505914702"
Boston,2025-02-22T16:00:00,35.1,27.5,10.1,34.78,0,0,,0,0,14.1,10.2,221,1021.2,0,9.9,765,2.8,8,,Clear,clear-day,"KOWD,72509854704,KBED,0518W,KBOS,72509014739,72505914702"
Boston,2025-02-22T17:00:00,35.3,29.9,10.1,34.58,0,0,,0,0,12.5,6.3,235,1021.4,0,9.9,549,2,5,,Clear,clear-day,"KOWD,72509854704,KBED,0518W,72505914702"
Boston,2025-02-22T18:00:00,34,26.7,11.8,39.32,0,0,,0,0,11.4,9,231,1020.9,25.6,9.9,592,2.1,0,,Partially cloudy,partly-cloudy-night,"KOWD,72509854704,KBED,0518W,KBOS,72509014739,72505914702"
Boston,2025-02-22T19:00:00,33.9,26.6,11.9,39.61,0,0,,0,0,13.6,8.9,241,1021.1,25.6,9.9,512,1.8,0,,Partially cloudy,partly-cloudy-night,"KOWD,72509854704,KBED,0518W,KBOS,72509014739,72505914702"
Boston,2025-02-22T20:00:00,30.6,24,12.8,47.14,0,0,,0,0,15.7,6.7,231,1020.8,25.6,9.9,536,1.9,0,,Partially cloudy,partly-cloudy-night,"KOWD,72509854704,KBED,0518W,KBOS,72509014739,72505914702"
Boston,2025-02-22T21:00:00,30.5,21.3,13.9,49.64,0,0,,0,0,16.8,11.1,230,1020.6,48.3,9.9,637,2.3,0,,Partially cloudy,partly-cloudy-night,"KOWD,72509854704,KBED,0518W,KBOS,72509014739,72505914702"
Boston,2025-02-22T22:00:00,29.9,19.9,15.1,53.67,0,0,,0,0,17.9,12.5,220,1020.3,85.5,9.9,673,2.4,0,,Partially cloudy,partly-cloudy-night,"KOWD,72509854704,KBED,0518W,KBOS,72509014739,72505914702"
Boston,2025-02-22T23:00:00,29.9,19.4,17,58.25,0,0,,0,0,18.3,13.6,219,1019.5,96.5,9.9,784,2.8,0,,Overcast,cloudy,"KOWD,72509854704,KBED,0518W,KBOS,72509014739,72505914702"
Boston,2025-02-23T00:00:00,29.9,19.9,17.9,60.57,0,0,,0,0,18.3,12.6,219,1018.8,96.5,9.9,721,2.6,0,,Overcast,cloudy,"KOWD,72509854704,KBED,0518W,KBOS,72509014739,72505914702"
Boston,2025-02-23T01:00:00,29.9,20.5,17.9,60.66,0,0,,0,0,18.1,11.3,219,1018.2,96.5,9.9,688,2.5,0,,Overcast,cloudy,"KOWD,72509854704,KBED,0518W,KBOS,72509014739,72505914702"
Boston,2025-02-23T02:00:00,29,19.9,19.1,66.11,0,0,,0,0,17.7,10,221,1017.7,96.5,9.9,783,2.8,0,,Overcast,cloudy,"KOWD,72509854704,KBED,0518W,KBOS,72509014739,72505914702"
Boston,2025-02-23T03:00:00,29,19.4,20,68.71,0,0,,0,0,17.7,11.2,219,1017,97.9,9.9,752,2.7,0,,Overcast,cloudy,"KOWD,72509854704,KBED,0518W,KBOS,72509014739,72505914702"
Boston,2025-02-23T04:00:00,28.1,19.4,20.8,73.98,0,0,,0,0,17.4,9,229,1016.5,85.5,9.9,824,3,0,,Partially cloudy,partly-cloudy-night,"KOWD,72509854704,KBED,0518W,KBOS,72509014739,72505914702"
Boston,2025-02-23T05:00:00,29.8,20.5,21.8,71.48,0,0,,0,0,17.2,11.1,231,1016.5,100,9.9,554,2,0,,Overcast,cloudy,"KOWD,72509854704,KBED,0518W,KBOS,72509014739,72505914702"
Boston,2025-02-23T06:00:00,30.8,22.1,20.9,66.42,0,0,,0,0,20.8,10.1,240,1016.5,89,9.9,567,2,0,,Partially cloudy,partly-cloudy-night,"KOWD,72509854704,KBED,0518W,KBOS,72509014739,72505914702"
Boston,2025-02-23T07:00:00,30.8,22.8,20.9,66.24,0,0,,0,0,16.6,8.9,221,1016.8,100,9.9,605,2.2,6,,Overcast,cloudy,"KOWD,72509854704,KBED,0518W,KBOS,72509014739,72505914702"
Boston,2025-02-23T08:00:00,33.1,26.2,20.9,60.34,0,0,,0,0,16.1,7.9,231,1017.4,89,9.9,666,2.4,7,,Partially cloudy,partly-cloudy-day,"KOWD,72509854704,KBED,0518W,KBOS,72509014739,72505914702"
Boston,2025-02-23T09:00:00,35.1,26,19.1,51.81,0,0,,0,0,20.8,13.7,250,1017,87.2,9.9,729,2.6,7,,Partially cloudy,partly-cloudy-day,"KOWD,72509854704,KBED,0518W,KBOS,72509014739,72505914702"
Boston,2025-02-23T10:00:00,35.1,24.9,19.1,51.7,0,0,,0,0,26.4,17,251,1016.8,88,9.9,351,1.3,4,,Partially cloudy,partly-cloudy-day,"KOWD,AV085,72509854704,KBED,KBOS,72509014739,72505914702"
Boston,2025-02-23T11:00:00,37.6,29.5,18.2,44.98,0,0,,0,0,21,13,275,1017.3,0,9.9,604,2.2,6,,Clear,clear-day,"KOWD,AV085,72509854704,KBED,72505914702"
Boston,2025-02-23T12:00:00,38.1,30.6,19.1,45.98,0,0,,0,0,21.9,11.5,260,1016.1,48.3,9.9,561,2,6,,Partially cloudy,partly-cloudy-day,"KOWD,AV085,72509854704,KBED,KBOS,72509014739,72505914702"
Boston,2025-02-23T13:00:00,39.8,34.3,18,40.95,0,0,,0,0,19.7,8.2,270,1015.4,50.9,9.9,216,0.8,2,,Partially cloudy,partly-cloudy-day,"KOWD,AV085,72509854704,KBED,KBOS,72509014739,72505914702"
Boston,2025-02-23T14:00:00,41,35.1,18,39.22,0,0,,0,0,20.9,9.3,280,1015.2,88.8,9.9,164,0.6,2,,Partially cloudy,partly-cloudy-day,"KOWD,AV085,72509854704,KBED,KBOS,72509014739,72505914702"
Boston,2025-02-23T15:00:00,41,33.4,19.1,41.13,0,0,,0,0,20.8,13.9,309,1015.5,88.7,9.9,140,0.5,1,,Partially cloudy,partly-cloudy-day,"KOWD,AV085,72509854704,KBED,KBOS,72509014739,72505914702"
Boston,2025-02-23T16:00:00,39.9,33.4,19.1,42.91,0,0,,0,0,20.8,10.3,300,1015.9,49.7,9.9,875,3.2,9,,Partially cloudy,partly-cloudy-day,"KOWD,72509854704,KBED,0518W,KBOS,72509014739,72505914702"
Boston,2025-02-23T17:00:00,39.8,34.3,19.1,43,0,0,,0,0,20.8,8.2,300,1016.3,48.3,9.9,7,0,0,,Partially cloudy,partly-cloudy-day,"KOWD,AV085,72509854704,KBED,KBOS,72509014739,72505914702"
Boston,2025-02-23T18:00:00,38.9,32.2,19.1,44.64,0,0,,0,0,9.6,10.2,300,1016.8,85.5,9.9,0,0,0,,Partially cloudy,partly-cloudy-night,"KOWD,AV085,72509854704,KBED,KBOS,72509014739,72505914702"
Boston,2025-02-23T19:00:00,38,30.6,20,48.02,0,0,,0,0,9.6,11.2,280,1017.6,85.5,9.9,0,0,0,,Partially cloudy,partly-cloudy-night,"KOWD,AV085,72509854704,KBED,KBOS,72509014739,72505914702"
Boston,2025-02-23T20:00:00,36,30.3,20,51.94,0,0,,0,0,19.7,7,290,1018.6,48.3,9.9,0,0,0,,Partially cloudy,partly-cloudy-night,"KOWD,AV085,72509854704,KBED,KBOS,72509014739,72505914702"
Boston,2025-02-23T21:00:00,35,26.4,20.9,55.95,0,0,,0,0,8.9,12.5,289,1019.1,85.5,9.9,846,3,0,,Partially cloudy,partly-cloudy-night,"KOWD,72509854704,KBED,0518W,KBOS,72509014739,72505914702"
Boston,2025-02-23T22:00:00,33.1,26.8,20.1,58.44,0,0,,0,0,8.9,7,268,1020.4,0,9.9,745,2.7,0,,Clear,clear-night,"KOWD,72509854704,KBED,0518W,72505914702"
Boston,2025-02-23T23:00:00,34,26.2,20.9,58.39,0,0,,0,0,8.3,9.9,291,1019.5,96.5,9.9,605,2.2,0,,Overcast,cloudy,"KOWD,72509854704,KBED,0518W,KBOS,72509014739,72505914702"
Boston,2025-02-24T00:00:00,34,28,20.9,58.47,0,0,,0,0,8.1,6.8,300,1019.2,96.5,9.9,669,2.4,0,,Overcast,cloudy,"KOWD,72509854704,KBED,0518W,KBOS,72509014739,72505914702"
Boston,2025-02-24T01:00:00,33,25.6,20.9,60.72,0,0,,0,0,6.5,8.9,289,1019.4,0.8,9.9,631,2.3,0,,Clear,clear-night,"KOWD,72509854704,KBED,0518W,KBOS,72509014739,72505914702"
