STATION,NAME,DATE,PRCP,SNOW,SNWD,TMAX,TMIN,TOBS,WESD,WESF,WT01,WT03,WT04,WT05,WT06,WT11
USC00198368,"NWS BOSTON NORTON, MA US",5/24/2002,0,0,,87,46,,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",5/25/2002,0,0,,65,46,,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",5/26/2002,0,0,,66,44,,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",5/27/2002,0.04,0,,80,55,,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",5/28/2002,0.26,0,,76,59,,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",5/29/2002,0,0,,78,59,,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",5/30/2002,0,0,,80,58,,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",5/31/2002,0.47,0,,79,62,,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",6/1/2002,0,0,,86,60,,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",6/2/2002,0,0,,77,51,,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",6/3/2002,0,0,,73,45,,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",6/4/2002,0,0,,74,42,,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",6/5/2002,0.09,0,,73,57,,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",6/6/2002,1.77,0,,70,52,,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",6/7/2002,0.91,0,,56,43,,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",6/8/2002,0,0,,72,40,,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",6/9/2002,0,0,,82,48,,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",6/10/2002,0,0,,78,56,,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",6/11/2002,0,0,,87,55,,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",6/12/2002,0.02,0,,57,50,,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",6/13/2002,0.01,0,,64,50,,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",6/14/2002,0.08,0,,64,52,,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",6/15/2002,0.59,0,,56,49,,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",6/16/2002,0.07,0,,69,48,,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",6/17/2002,0,0,,79,49,,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",6/18/2002,0,0,,80,52,,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",6/19/2002,0,0,,78,54,,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",6/20/2002,0,0,,82,52,,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",6/21/2002,0,0,,82,54,,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",6/22/2002,0,0,,87,60,,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",6/23/2002,0.11,0,,84,61,,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",6/24/2002,0,0,,88,56,,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",6/25/2002,0,0,,84,51,,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",6/26/2002,0.08,0,,93,62,,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",6/27/2002,0,0,,93,71,,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",6/28/2002,0.08,0,,87,69,,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",6/29/2002,0,0,,85,62,,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",6/30/2002,0,0,,85,61,,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",7/1/2002,0,0,,92,64,,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",7/2/2002,0,0,,96,71,,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",7/3/2002,0,0,,100,77,,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",7/4/2002,0,0,,100,74,,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",7/5/2002,0,0,,85,66,,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",7/6/2002,0,0,,85,61,,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",7/7/2002,0,0,,78,63,,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",7/8/2002,0,0,,93,60,,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",7/9/2002,0.57,0,,92,68,,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",7/10/2002,0.01,0,,81,61,,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",7/11/2002,0,0,,76,52,,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",7/12/2002,0,0,,83,49,,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",7/13/2002,0,0,,85,58,,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",7/14/2002,0,0,,85,63,,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",7/15/2002,0,0,,88,65,,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",7/16/2002,0,0,,81,59,,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",7/17/2002,0,0,,85,53,,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",7/18/2002,0,0,,95,70,,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",7/19/2002,0.11,0,,85,65,,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",7/20/2002,0,0,,74,58,,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",7/21/2002,0,0,,83,55,,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",7/22/2002,0,0,,85,64,,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",7/23/2002,0.31,0,,94,71,,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",7/24/2002,0.03,0,,72,52,,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",7/25/2002,0,0,,77,49,,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",7/26/2002,0,0,,76,50,,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",7/27/2002,0,0,,72,58,,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",7/28/2002,1.37,0,,81,65,,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",7/29/2002,0.01,0,,94,71,,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",7/30/2002,0,0,,95,69,,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",7/31/2002,0,0,,94,66,,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",8/1/2002,0,0,,93,67,,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",8/2/2002,0.2,0,,89,67,,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",8/3/2002,0,0,,94,66,,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",8/4/2002,0,0,,93,68,,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",8/5/2002,0,0,,93,74,,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",8/6/2002,0,0,,76,60,,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",8/7/2002,0,0,,79,57,,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",8/8/2002,0,0,,82,54,,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",8/9/2002,0,0,,84,56,,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",8/10/2002,0,0,,90,56,,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",8/11/2002,0,0,,91,64,,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",8/12/2002,0,0,,95,66,,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",8/13/2002,0,0,,99,67,,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",8/14/2002,0,0,,100,71,,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",8/15/2002,0,0,,90,71,,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",8/16/2002,0,0,,92,75,,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",8/17/2002,0,0,,98,72,,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",8/18/2002,0,0,,94,72,,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",8/19/2002,0,0,,96,71,,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",8/20/2002,0.66,0,,77,60,,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",8/21/2002,0,0,,84,60,,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",8/22/2002,0.2,0,,84,56,,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",8/23/2002,0.02,0,,69,53,,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",8/24/2002,0.22,0,,71,53,,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",8/25/2002,0.01,0,,83,57,,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",8/26/2002,0,0,,85,57,,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",8/27/2002,0,0,,80,60,,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",8/28/2002,0,0,,72,57,,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",8/29/2002,0.47,0,,65,61,,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",8/30/2002,0,0,,70,57,,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",8/31/2002,0,0,,70,49,,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",9/1/2002,0,0,,70,49,,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",9/2/2002,0.98,0,,69,59,,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",9/3/2002,0.37,0,,72,62,,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",9/4/2002,0.14,0,,85,63,,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",9/5/2002,0,0,,79,55,,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",9/6/2002,0,0,,80,47,,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",9/7/2002,0,0,,86,49,,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",9/8/2002,0,0,,87,58,,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",9/9/2002,0,0,,94,60,,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",9/10/2002,0,0,,88,63,,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",9/11/2002,0,0,,79,56,,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",9/12/2002,0,0,,73,47,,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",9/13/2002,0,0,,82,47,,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",9/14/2002,0,0,,83,56,,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",9/15/2002,0.78,0,,80,68,,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",9/16/2002,2.04,0,,75,60,,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",9/17/2002,0.02,0,,77,58,,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",9/18/2002,0,0,,78,53,,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",9/19/2002,0,0,,79,53,,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",9/20/2002,0,0,,77,54,,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",9/21/2002,0,0,,81,63,,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",9/22/2002,0.21,0,,82,65,,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",9/23/2002,0.92,0,,79,64,,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",9/24/2002,0,0,,65,59,,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",9/25/2002,0,0,,71,55,,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",9/26/2002,0.37,0,,66,55,,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",9/27/2002,0.49,0,,73,58,,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",9/28/2002,0.09,0,,74,51,,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",9/29/2002,0,0,,68,44,,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",9/30/2002,0,0,,70,44,,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",10/1/2002,0,0,,81,58,,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",10/2/2002,0.02,0,,87,64,,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",10/3/2002,0,0,,74,54,,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",10/4/2002,0,0,,68,48,,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",10/5/2002,0.07,0,,84,57,,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",10/6/2002,0,0,,65,42,,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",10/7/2002,0.02,0,,71,50,,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",10/8/2002,0,0,,62,41,,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",10/9/2002,0,0,,59,37,,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",10/10/2002,0,0,,65,44,,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",10/11/2002,0.18,0,,58,50,,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",10/12/2002,0.26,0,,58,55,,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",10/13/2002,0.21,0,,59,56,,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",10/14/2002,0,0,,56,33,,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",10/15/2002,0,0,,56,29,,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",10/16/2002,1.01,0,,64,44,,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",10/17/2002,0,0,,67,44,,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",10/18/2002,0,0,,56,36,,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",10/19/2002,0,0,,62,32,,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",10/20/2002,0,0,,60,38,,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",10/21/2002,0,0,,56,30,,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",10/22/2002,0,0,,55,28,,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",10/23/2002,0.27,0,,47,31,,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",10/24/2002,0,0,,52,28,,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",10/25/2002,0,0,,53,28,,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",10/26/2002,1.43,0,,53,36,,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",10/27/2002,0,0,,60,38,,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",10/28/2002,0,0,,55,33,,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",10/29/2002,0,0,,46,29,,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",10/30/2002,0,0,,43,31,,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",10/31/2002,0,0,,51,29,,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",11/1/2002,0,0,,54,32,,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",11/2/2002,0,0,,42,24,,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",11/3/2002,0,0,,44,24,,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",11/4/2002,0.04,0,,51,25,,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",11/5/2002,0,0,,49,29,,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",11/6/2002,0.6,0,,50,38,,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",11/7/2002,0.02,0,,46,24,,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",11/8/2002,0,0,,58,26,,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",11/9/2002,0,0,,61,45,,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",11/10/2002,0.24,0,,69,53,,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",11/11/2002,0.26,0,,67,58,,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",11/12/2002,0.73,0,,59,47,,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",11/13/2002,0.86,0,,48,43,,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",11/14/2002,0,0,,53,34,,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",11/15/2002,0,0,,63,43,,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",11/16/2002,0.76,0,,45,37,,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",11/17/2002,1.51,0,,46,35,,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",11/18/2002,0.2,0,,43,34,,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",11/19/2002,0,0,,42,27,,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",11/20/2002,0,0,,57,29,,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",11/21/2002,0.02,0,,53,30,,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",11/22/2002,0.74,0,,49,43,,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",11/23/2002,0,0,,45,33,,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",11/24/2002,0,0,,48,31,,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",11/25/2002,0,0,,51,32,,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",11/26/2002,0,0,,47,35,,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",11/27/2002,0.41,5.1,,37,18,,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",11/28/2002,0,0,,29,15,,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",11/29/2002,0.06,0.3,,37,19,,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",11/30/2002,0,0,,48,34,,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",12/1/2002,0,0,,37,24,,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",12/2/2002,0.1,1.5,,38,23,,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",12/3/2002,0.09,1.3,,30,16,,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",12/4/2002,0,0,,32,12,,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",12/5/2002,0.26,4.9,,26,18,,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",12/6/2002,0.06,1.1,,33,14,,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",12/7/2002,0,0,,38,5,,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",12/8/2002,0,0,,42,26,,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",12/9/2002,0,0,,29,11,,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",12/10/2002,0,0,,40,18,,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",12/11/2002,0.62,0,,42,17,,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",12/12/2002,0.58,0,,41,30,,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",12/13/2002,0.09,0,,45,27,,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",12/14/2002,1.77,0,,47,36,,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",12/15/2002,0,0,,47,35,,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",12/16/2002,0.38,2,,35,25,,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",12/17/2002,0,0,,28,16,,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",12/18/2002,0,0,,40,13,,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",12/19/2002,0,0,,46,13,,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",12/20/2002,1.23,0,,61,40,,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",12/21/2002,0,0,,47,33,,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",12/22/2002,0,0,,52,32,,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",12/23/2002,0,0,,44,31,,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",12/24/2002,0,0,,41,28,,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",12/25/2002,1.18,1.5,,38,27,,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",12/26/2002,0.09,1.3,,37,24,,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",12/27/2002,0,0,,37,18,,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",12/28/2002,0,0,,37,19,,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",12/29/2002,0,0,,42,22,,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",12/30/2002,0.01,0.1,,35,20,,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",12/31/2002,0.1,0.2,,42,28,,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",1/1/2003,0.51,0,,42,35,,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",1/2/2003,0.12,0.2,,38,23,,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",1/3/2003,0.78,0,,37,26,,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",1/4/2003,0.04,0.2,,36,22,,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",1/5/2003,0.04,0.3,,36,22,,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",1/6/2003,0.18,1.7,,30,24,,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",1/7/2003,0.02,0.7,,30,17,,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",1/8/2003,0.06,1,,39,17,,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",1/9/2003,0,0.1,,44,30,,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",1/10/2003,0,0,,40,21,,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",1/11/2003,0,0,,31,20,,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",1/12/2003,0,0,,37,22,,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",1/13/2003,0,0,,38,17,,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",1/14/2003,0,0,,27,12,,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",1/15/2003,0,0,,28,12,,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",1/16/2003,0,0,,30,16,,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",1/17/2003,0.07,0.9,,30,11,,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",1/18/2003,0,0,,20,0,,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",1/19/2003,0,0,,26,0,,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",1/20/2003,0,0,,32,14,,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",1/21/2003,0,0,,21,9,,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",1/22/2003,0,0,,18,5,,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",1/23/2003,0,0,,16,2,,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",1/24/2003,0,0,,28,5,,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",1/25/2003,0,0,,31,6,,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",1/26/2003,0,0,,41,15,,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",1/27/2003,0.02,0.4,,28,3,,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",1/28/2003,0,0,,23,-2,,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",1/29/2003,0.03,0.8,,27,17,,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",1/30/2003,0,0,,34,12,,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",1/31/2003,0.05,0,,38,28,,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",2/1/2003,0.18,0,,34,31,,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",2/2/2003,0.42,0.7,,38,32,,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",2/3/2003,0,0,,39,34,,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",2/4/2003,0.16,0,,51,36,,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",2/5/2003,0,0,,38,20,,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",2/6/2003,0,0,,32,16,,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",2/7/2003,0.59,12.1,,27,20,,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",2/8/2003,0,0,,30,8,,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",2/9/2003,0,0,,38,12,,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",2/10/2003,0.15,2.4,,38,18,,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",2/11/2003,0.01,0.1,,29,15,,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",2/12/2003,0.03,0.6,,33,11,,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",2/13/2003,0,0,,21,-1,,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",2/14/2003,0,0,,23,0,,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",2/15/2003,0,0,,18,3,,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",2/16/2003,0,0,,15,0,,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",2/17/2003,1.28,15.7,,27,14,,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",2/18/2003,0.23,2.1,,27,17,,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",2/19/2003,0,0,,40,16,,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",2/20/2003,0,0,,52,26,,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",2/21/2003,0,0,,54,22,,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",2/22/2003,1.17,0,,39,35,,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",2/23/2003,0.56,0,,39,26,,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",2/24/2003,0,0,,37,22,,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",2/25/2003,0,0,,29,12,,,,,,,,,
USC00198368,"NWS BOSTON NORTON, MA US",2/26/2003,0,0,,24,4,,,,,,,,,
